"Task","X1","X2","Y"
1,0.166660903953016,-0.4561334294267,-0.639798864391745
1,0.525300927925855,0.636445871088654,0.220940259448701
1,-0.635468878317624,-0.823349268641323,0.0845748531384754
1,0.700456373393536,-0.301625858061016,-1.04650887699939
1,0.607789216563106,0.703742534853518,0.155309711972196
1,-0.717881124466658,0.960702136624604,0.986135169985846
1,0.196203884668648,0.79949333705008,0.471437840466916
1,-0.364682109095156,-0.334727056790143,0.172227773214294
1,0.0272381636314094,0.215125639457256,1.30025986584176
1,-0.0556571697816253,-0.471078198868781,-0.219233259825671
1,0.625514238607138,0.0315094338729978,-0.0492454781200647
1,-0.554252205882221,-0.565137180034071,0.12636160643855
1,0.736295676790178,-0.790694419760257,-1.90594798459182
1,-0.433091009035707,0.0894177635200322,0.528748954720812
1,-0.634811587166041,0.930527498479933,1.03707045950755
1,-0.740549967158586,0.616027189418674,0.960490366248025
1,-0.486238318495452,-0.136617782060057,0.117684039546944
1,0.0976763521321118,0.844334893859923,0.525726757334455
1,-0.725585472770035,-0.520989919546992,0.0794762136504609
1,0.780849275644869,0.511526394169778,0.00937223904609193
1,0.401087075006217,0.418093127664179,0.64325263506368
1,-0.443181076552719,-0.976278705988079,-0.403787387132232
1,0.136419027578086,0.933054856956005,0.160045128992055
1,-0.93410953367129,0.524388880934566,0.410692382210669
1,-0.745608461555094,0.195480798836797,0.147185839167605
1,0.381393410265446,0.87548120925203,0.101515617691008
1,-0.146605954971164,-0.670487412717193,-0.434925448872128
1,0.387481426354498,0.249947937205434,0.759705367564411
1,0.365423992276192,-0.21253605093807,-0.0510834856725391
1,0.399446288589388,-0.998663651756942,-1.44714880677533
1,-0.429338838905096,0.95165277691558,0.954553402420621
1,0.467996063176543,0.337657821830362,0.521630913675439
1,-0.419734145514667,-0.938742083031684,-0.369174097148787
1,-0.997125539463013,-0.46028966223821,0.174137735825833
1,-0.761841563042253,0.17562808515504,0.0893902085666139
1,0.940829815808684,-0.0278886528685689,-0.700308777843326
1,-0.492037177551538,0.771224919240922,1.40707117142798
1,0.35439782962203,-0.635137258097529,-1.63060402120317
1,0.597311259247363,0.37225753441453,0.188553280370667
1,0.304518834222108,-0.392762933392078,-0.675318224796632
1,-0.880760211963207,-0.0359715051017702,-0.166361700823013
1,-0.76487237168476,0.116892535239458,-0.000645413153093438
1,0.342482991982251,0.399032794404775,0.807186858674511
1,0.343191330321133,-0.821011550258845,-1.78722650061475
1,-0.491434840019792,0.718484232202172,1.46755662353159
1,-0.549117162358016,0.12984496448189,0.377142361346494
1,0.722292234189808,-0.0962072582915425,-0.519627618491169
1,0.167121648322791,-0.412807699292898,-0.479486039257567
1,0.188254006672651,0.106099898461252,1.04618873046872
1,-0.108773241750896,0.327717032749206,1.4750893708207
1,0.176165538839996,0.97863095626235,-0.03231898893612
1,0.0105668632313609,-0.781906174495816,-1.09112431814868
1,0.276286820415407,0.913822239730507,0.0760603011871625
1,0.503562404774129,0.731565731577575,0.189573643156202
1,-0.716984613332897,-0.204397615976632,-0.125121418744612
1,-0.0444394065998495,0.0423471569083631,0.984618920726613
1,0.536853692494333,0.71384207252413,0.178228895064132
1,-0.382289664354175,-0.998635745141655,-0.571881013378432
1,0.508747353218496,-0.64494268130511,-1.87107466173084
1,-0.591721649747342,-0.659867943264544,0.131719238271117
1,-0.990319645032287,0.155502163805068,-0.147629282560386
1,-0.228055237326771,-0.162548981141299,0.427110493029535
1,0.921722638420761,0.267056588549167,-0.320056512556354
1,-0.377661855425686,0.275506237056106,1.0949068217328
1,0.72254962194711,0.746686256956309,0.228745539305146
1,0.670494370628148,0.44453327357769,0.0566115802942707
1,0.644286166410893,0.839262064080685,0.226581309477805
1,0.0780354859307408,0.884514196775854,0.424692121445774
1,0.393909273203462,0.292308701667935,0.735734972126749
1,-0.380924071650952,-0.469829226378351,0.131160915046897
1,-0.788299365434796,0.929752381052822,1.00720134639431
1,0.327883659861982,0.614695980679244,0.585331920279615
1,0.330487525090575,0.280924351420254,0.896708187882543
1,-0.39640183467418,-0.862289238721132,-0.257288719091416
1,-0.241879342589527,0.577914198394865,1.68284435187547
1,0.945029770489782,-0.31150573072955,-1.16418862496447
1,-0.811618766281754,0.303840932901949,0.235525203125886
1,-0.786772055085748,-0.477403234690428,0.0513438149843538
1,-0.732539116870612,0.769166792742908,1.08421126583214
1,-0.127465502358973,0.171317051630467,1.1918382259214
1,-0.740853880066425,0.994611823931336,0.953978398457124
1,0.693020699545741,-0.792740735691041,-1.93235920700872
1,-0.89816185599193,0.675016721244901,0.731972138978028
1,-0.473155915737152,0.953184843063354,0.971266639573369
1,0.953962557483464,-0.479553452692926,-1.45020615495318
1,-0.161204841919243,0.674050276167691,1.52416163548317
1,0.503200784791261,-0.695879823062569,-1.9316841598699
1,0.31913145724684,-0.241019835229963,-0.0727236903215788
1,-0.850970049854368,0.350296693854034,0.251414740736587
1,-0.689694134052843,-0.810872141737491,0.131617335975831
1,0.681465992238373,-0.296767710708082,-1.00419434688918
1,0.681860106531531,-0.635704854037613,-1.93809495776633
1,0.510261334478855,-0.870876153931022,-1.81677270417686
1,-0.897381566930562,-0.0738477311097085,-0.161529986163642
1,-0.61865559918806,-0.284966399893165,-0.0373866932972699
1,-0.185140173416585,-0.987696852069348,-0.955778356291781
1,-0.467375527136028,0.548289366997778,1.4778911266317
1,-0.902097713202238,-0.43996701342985,0.0739773622232024
1,-0.353965694084764,0.0733387912623584,0.650124222801654
1,-0.595420747529715,0.737638478633016,1.30620134596332
1,0.865611387882382,0.603289063554257,0.161339145997125
1,0.97904993686825,0.756028443574905,0.603983551805006
1,0.201936258468777,0.108945387881249,1.03454861046424
1,-0.207877638749778,-0.176141328178346,0.423255744318673
1,-0.492335502523929,-0.394701778423041,0.0987465862560395
1,0.954186589922756,0.214231487363577,-0.399879067541325
1,0.876596144866198,0.743542915210128,0.420303376890856
1,-0.191872180905193,-0.637315641157329,-0.265246570162703
1,0.920186094008386,-0.938940895255655,-1.36869080561905
1,-0.42092718090862,-0.54137996956706,0.1199060979933
1,-0.425525458529592,0.964815689716488,0.905452032531936
1,-0.403525107074529,-0.330465102568269,0.150155437008492
1,-0.471909872721881,-0.515972558408976,0.128353496614724
1,0.519025248009712,0.547156261280179,0.279164378877232
1,-0.805952830705792,-0.237167512066662,-0.122397423428641
1,-0.652210608590394,0.483874027617276,0.959477864812611
1,-0.0251992563717067,0.445925078820437,1.51121011283758
1,0.618570884689689,-0.346060094423592,-1.08123915875709
1,-0.427150723524392,-0.998162986710668,-0.481278251797185
1,-0.543345551937819,0.710589356254786,1.40027398094273
1,-0.212483636569232,-0.495193800888956,-0.00792330981084552
1,0.916203931439668,-0.992967564146966,-1.22199039736617
1,-0.371205804403871,-0.245863982010633,0.204810007612415
1,-0.58492327015847,-0.256452511064708,-0.0192416634682141
1,0.702069936320186,-0.963952356018126,-1.48131537807738
1,-0.909016611985862,0.813054447993636,0.894545968329786
1,0.944131284486502,0.261780597269535,-0.333636284275391
1,0.864023913629353,0.880887928884476,0.649899132213733
1,0.945814307313412,-0.578772570472211,-1.59240475233174
1,0.51833868259564,0.610562241636217,0.243545655716872
1,0.554217776749283,0.152190576307476,0.274984368608179
1,-0.664298670366406,0.113028097897768,0.132822705996261
1,-0.617458971217275,-0.492496408056468,0.0832956033282433
1,-0.768902689218521,0.160367257427424,0.0558718166165206
1,-0.023193450178951,0.632505149580538,1.36025488664328
1,-0.000700077973306179,-0.383102363441139,-0.0824998760938146
1,-0.415539055597037,0.234489148948342,0.913947187928541
1,0.516702103894204,-0.750140979886055,-1.962025805903
1,-0.501548336818814,0.222938783001155,0.697684860170661
1,-0.195355838630348,-0.457178360316902,0.0241391963620637
1,-0.292440860066563,-0.60787630546838,-0.0369683013831993
1,-0.00500805908814073,-0.116927098948509,0.636576594170897
1,0.921213414054364,0.409461077768356,-0.119531980295253
1,0.115023598540574,-0.848948869388551,-1.42763786155732
1,0.160186165943742,-0.63171854801476,-1.18792545929412
1,0.405582937877625,-0.192128130234778,-0.0581021252795042
1,0.940079341176897,0.546603990253061,0.125174179410907
1,-0.760419454425573,0.957306398078799,0.992533780123468
1,0.0796761359088123,-0.564586989115924,-0.7886519347139
1,0.98699579294771,-0.69132083049044,-1.55490100531809
1,-0.0825961814261973,-0.302858725190163,0.204595844793208
1,-0.817031038925052,-0.809755508322269,0.220633971047438
1,-0.942028456833214,0.274676882661879,-0.00188472289330535
1,-0.82641308195889,-0.462403006851673,0.0503756982982892
1,0.121200910769403,-0.43881230102852,-0.480730247891746
1,-0.185863022692502,0.694362442009151,1.51815891699142
1,-0.120705438312143,0.676620597019792,1.45951897815632
1,-0.0713591403327882,-0.595013882499188,-0.47172745165555
1,-0.717762426007539,-0.837717165239155,0.142884451598866
1,0.159167509991676,0.850719419308007,0.39121632055398
1,0.397432423662394,-0.560269450768828,-1.50321663385123
1,-0.209271976724267,-0.795637054834515,-0.519047217279786
1,0.989645303227007,0.232801401522011,-0.379979906360881
1,-0.0876015452668071,-0.2467136294581,0.329789510626486
1,-0.823521892540157,0.21042722184211,0.0597070860048697
1,-0.169283569324762,-0.46091536199674,-0.0136829778421182
1,-0.319494265131652,0.406095473095775,1.48457281864966
1,0.550319782923907,-0.427502094302326,-1.28233190046218
1,-0.507981494069099,-0.0438485941849649,0.1656996502022
1,-0.123357134405524,-0.427856221795082,-0.0157045790838696
1,-0.283434398472309,-0.377105634659529,0.16667930206084
2,-0.744825155939907,0.134771796874702,0.24073527983037
2,-0.586033154278994,-0.797026765532792,-0.0897463901722932
2,-0.658806904684752,-0.899705932009965,-0.0641961916979456
2,0.250214515253901,-0.905672508757561,-1.52213376966386
2,0.894608552567661,-0.196690379176289,-0.826080902711136
2,0.86501747276634,-0.811885877978057,-1.64081248908109
2,0.133270063903183,-0.387797269038856,-0.398017419754173
2,0.462488643359393,0.184698959346861,0.657409652525555
2,-0.636215705890208,-0.0221061510965228,0.134233032852232
2,-0.113028694875538,0.507310326211154,1.61585906101375
2,0.820337813813239,-0.196058908943087,-0.779160060216091
2,0.124428030569106,0.402317827101797,1.31613802539924
2,0.0175866931676865,-0.301210061181337,-0.018445263857708
2,0.423041697591543,-0.289597454480827,-0.406386032042547
2,-0.163994395174086,0.954627750907093,0.714923791576502
2,-0.99227944156155,-0.442042040172964,0.456004570565143
2,-0.737182467244565,0.605849956627935,0.958896026430805
2,-0.597030266653746,-0.627902888692915,0.0335937091705807
2,-0.696002440527081,0.891169399488717,1.01458179701742
2,0.382827251683921,-0.22913101920858,-0.10503814136974
2,0.24650513427332,-0.304098091553897,-0.212667028220381
2,0.593136796262115,-0.699136261828244,-1.79463754767066
2,-0.667057146318257,-0.988069225102663,-0.130445890307338
2,-0.0879710675217211,0.172210996504873,1.10532402162049
2,-0.224378502927721,0.446049714460969,1.59098811874266
2,0.210733026266098,0.993186609819531,0.0781281552619368
2,-0.221178784035146,-0.542003172915429,-0.293067615438809
2,-0.831334195099771,-0.134293167386204,0.114299127211891
2,-0.0957549302838743,0.911245988216251,0.783157090872117
2,0.414484206121415,0.442085232585669,0.758537252684974
2,0.784557799808681,-0.998186059296131,-1.22828276074123
2,-0.838281701784581,-0.632156746461987,0.281814796226077
2,-0.87666535563767,0.345392786432058,0.349163679782072
2,-0.644602637272328,-0.761516909115016,0.0206836159484947
2,-0.17225641803816,0.820527894422412,1.24915834898994
2,-0.728465199004859,-0.291094971820712,0.0758182140442153
2,-0.759548638947308,0.396761273033917,0.618648838020514
2,-0.147743718698621,0.992689535021782,0.517595159329135
2,0.303967171348631,-0.820709281601012,-1.61398787364706
2,-0.0780613315291703,0.412892375607044,1.52342804885307
2,-0.0227413270622492,-0.0845172069966793,0.558850779975322
2,0.494165417738259,0.810527028050274,0.396255498831941
2,-0.532362040132284,0.155751517508179,0.524000828206286
2,-0.232183631509542,0.375576274935156,1.46467692576852
2,0.398716671857983,0.953791377134621,0.213140961073316
2,-0.56151308119297,0.0477698645554483,0.281540912959926
2,-0.624696975108236,0.0798129765316844,0.269000913494179
2,0.0385288400575519,-0.0795684535987675,0.597381905956678
2,-0.129038912709802,-0.13143236329779,0.38884793739128
2,0.437293934170157,-0.658615639433265,-1.64457769243327
2,0.93219053465873,-0.346678983420134,-1.12121028495247
2,-0.145438549574465,0.207865236327052,1.14752129434461
2,0.92085977550596,0.0864103361964226,-0.380053986744234
2,-0.229529388714582,0.827597527764738,1.29927665505529
2,0.976797317154706,0.062083481810987,-0.436236474395375
2,-0.714382136240602,0.0514281094074249,0.167760075327528
2,0.359089959878474,0.873649232555181,0.331172702005352
2,0.0824850727804005,0.208799577783793,1.20197903996345
2,-0.664224172476679,0.345946952700615,0.712575537236539
2,-0.0848099309951067,-0.197718169540167,0.262255832218526
2,-0.283280968666077,-0.441403536126018,-0.0908830387055154
2,0.0381558015942574,-0.0199544187635183,0.746070110826492
2,-0.782839521765709,-0.43533008499071,0.167153522493565
2,-0.41195660084486,0.601455719675869,1.60986339218412
2,-0.861409320496023,0.802475339733064,0.866398487557044
2,-0.987523136660457,0.446141388267279,0.294628014406423
2,0.432897640857846,-0.80169762019068,-1.69970262338005
2,-0.050219067838043,0.763244799338281,1.21505811785651
2,-0.387386752758175,-0.192310683429241,0.132618201524327
2,-0.87185673089698,0.699657555203885,0.78087893670439
2,-0.697169807739556,0.42643160559237,0.797130294481642
2,-0.829740426968783,0.618847017642111,0.778655498866518
2,-0.533554492983967,0.20239474484697,0.627858323222951
2,0.757310800254345,0.510914181359112,0.259569894138654
2,-0.640165155287832,-0.97717426950112,-0.18449254950992
2,0.54706125985831,0.373366485349834,0.493734957983883
2,0.884744432289153,0.423159647267312,0.120416781293893
2,-0.858846925199032,0.737018098123372,0.831068230773275
2,0.995784816332161,-0.262389588169754,-0.918222901872465
2,-0.758132690563798,-0.819608053192496,0.161171154351016
2,-0.522416576743126,0.899556564632803,1.13603635753584
2,-0.480688675772399,-0.340833020862192,0.0278518767087843
2,0.505399326328188,0.883617191575468,0.358405641398994
2,-0.513921761885285,-0.0204777279868722,0.226151239627651
2,-0.218900423496962,0.962655555456877,0.765238179553541
2,-0.941344084218144,-0.927765566390008,0.493173635323674
2,-0.185243277810514,-0.473022082354873,-0.230799080242884
2,-0.342195963021368,-0.48014726722613,-0.0830066499512944
2,-0.383039272390306,-0.0927007989957929,0.249805260432975
2,0.494463538285345,0.359984592534602,0.612569524049999
2,-0.713659493718296,-0.896237574517727,0.0468501540087782
2,0.0840128315612674,0.0102639454416931,0.831187433830609
2,0.0275281588546932,-0.140522883739322,0.433179620772318
2,-0.271011386532336,-0.171830322593451,0.227300637909527
2,0.393520243931562,-0.553692751098424,-1.35177150307272
2,-0.260253191459924,0.811540429946035,1.37783042596124
2,-0.24220212129876,-0.953881303779781,-1.00420103402006
2,0.318260090891272,-0.0637767133302987,0.529363010613213
2,0.243139699101448,-0.476367170456797,-0.868716661267272
2,0.409965579863638,-0.880681461654603,-1.58919600997965
2,-0.545663673430681,-0.469694909639657,0.0282112152156766
2,-0.173698927741498,-0.328939215745777,0.00222658441614267
2,-0.74777521751821,-0.329281691927463,0.0998083789052987
2,0.274391700513661,-0.902330821380019,-1.53201518940896
2,-0.742650635540485,0.556367470417172,0.892208246116364
2,-0.234596763271838,0.0713672358542681,0.731745944225672
2,0.467041992582381,0.18010139092803,0.643502168377997
2,0.61121283005923,-0.554343305528164,-1.59451157314426
2,-0.465765457134694,0.206774243153632,0.747523953053525
2,0.0360282412730157,-0.263266834430397,0.0844456393351141
2,0.892974348273128,-0.0308757508173585,-0.53141297892375
2,-0.76929323002696,0.946956071536988,0.918016950402056
2,0.268534239847213,0.303987935185432,1.09005934059991
2,0.970982805360109,-0.0384637797251344,-0.577663526081456
2,-0.785441398620605,0.521904235240072,0.754197886318233
2,0.201480940915644,0.964891666546464,0.16759962796329
2,-0.0760680744424462,0.95395010849461,0.567217134323978
2,-0.612634966615587,0.028370541986078,0.20672385839208
2,0.96496400097385,0.247745655011386,-0.162230630633613
2,-0.964250972494483,0.427805145271122,0.310642147955089
2,-0.94130874145776,0.201275560539216,0.163696990054077
2,0.613107266835868,-0.45739708840847,-1.32499194538629
2,0.146173290908337,-0.0596799775958061,0.660811470951325
2,-0.0348597425036132,-0.496287014335394,-0.494711639101405
2,-0.854670609347522,-0.840000861790031,0.321215256707711
2,-0.00404954142868519,0.881032533012331,0.735203971059738
2,0.93814996117726,0.183670319616795,-0.252102728328164
2,-0.256699070334435,0.802419033367187,1.40111677733341
2,-0.314380521420389,-0.667055089958012,-0.330545500076731
2,0.343723165336996,-0.820694276597351,-1.63914159846948
2,-0.731147157028317,0.708356891293079,1.03784863931923
2,0.89012139569968,-0.777549136430025,-1.64694958527525
2,0.00678219320252538,-0.730547013226897,-1.10997670838428
2,-0.274906456936151,0.519346617162228,1.66478685135576
2,-0.233117055613548,-0.670927017461509,-0.483738251611977
2,0.356322581879795,-0.709758192766458,-1.6256912831174
2,0.307236484251916,0.610978082288057,0.814877080766582
2,-0.0377910477109253,0.824750278145075,1.00160320656347
2,-0.984174094162881,0.63323585037142,0.529253086571138
2,0.548930948134512,0.327220723032951,0.488458794703612
2,-0.81681030523032,0.867665715981275,0.923916939999761
2,0.994762595742941,0.859010430518538,1.04199826319435
2,-0.917336790822446,0.926192325539887,0.884043415329996
2,0.483599977567792,0.0878886459395289,0.514815440467544
2,0.31238007824868,0.191408885177225,0.969221117816504
2,-0.941996262408793,0.755105854477733,0.734990429646697
2,0.356512846890837,0.332396582700312,0.924607999518013
2,-0.852747247088701,-0.389444252010435,0.227858306346061
2,-0.847005201969296,0.445548236835748,0.526654149893693
2,0.719111093319952,-0.448651809245348,-1.3852873498606
2,-0.00532088428735733,-0.260324423201382,0.105516313403301
2,-0.828722295816988,-0.515681191813201,0.243814986641811
2,-0.970328379422426,-0.55058873957023,0.45514782966477
2,-0.601779716555029,0.815236335620284,1.2146943693608
2,0.372844044584781,0.0215498064644635,0.644569821204009
2,-0.399483954068273,-0.248594296630472,0.0818917974129515
2,0.694430653005838,-0.16787635255605,-0.525185593177469
2,-0.829004005063325,0.747935264371336,0.88285473597819
2,-0.323497621808201,-0.580579394474626,-0.202609798173769
2,-0.236012686043978,0.578577305190265,1.69829208362306
2,-0.34722726745531,0.815520897973329,1.40775435964304
2,-0.822531846817583,0.726024115923792,0.880925585556094
2,0.390483915805817,-0.949946719221771,-1.43302905374267
2,0.419745052233338,-0.792181233409792,-1.69882107792581
2,0.182422114536166,-0.108260968700051,0.51517394261729
2,0.763698308262974,0.896211166400462,0.71282146950278
2,0.8426423240453,-0.4449452329427,-1.38328103200215
2,-0.0148703716695309,-0.14008000260219,0.423031682912737
2,0.684094191063195,-0.467144542373717,-1.41637507958059
2,-0.86527751153335,-0.519842802081257,0.291491898693934
2,0.973600630648434,0.147107848431915,-0.314760566889277
2,-0.170724833384156,-0.468116319272667,-0.240036641562601
2,-0.799103889148682,-0.641603695228696,0.233637811907838
2,-0.868162834551185,0.811592498794198,0.863290090839109
2,0.353787736035883,0.853319704066962,0.367924032239165
2,0.166219857055694,-0.57997064338997,-1.0774354117176
2,0.401077675633132,-0.813541216775775,-1.67497802365994
2,-0.370030738413334,-0.35331334779039,0.0190301247179331
2,-0.237275888212025,0.795220266561955,1.40427601779232
2,0.328648698981851,0.305485546588898,0.98232318571814
2,-0.976339770015329,0.556951434817165,0.443389067534377
2,0.994318664539605,0.616581582929939,0.543148019824058
2,-0.392218301072717,0.944492071866989,1.00892245234504
2,-0.702220707200468,-0.111659274902195,0.0640930864865052
2,-0.342959148343652,0.720431817229837,1.60244038584068
2,-0.859051129315048,-0.944802159443498,0.33495580293317
2,0.886979640927166,0.765733595006168,0.7134906996141
2,-0.720670543145388,0.861885515041649,1.01788440738912
2,-0.0196667308919132,0.944456128869206,0.510065864044249
2,-0.40693783480674,-0.267506757285446,0.0672773203967121
2,-0.393233429640532,-0.41174371028319,-0.00915171455969505
2,-0.11828458821401,-0.432894502300769,-0.234523329316094
2,-0.392743131611496,-0.169542790856212,0.15117118114121
2,-0.757175926119089,-0.565225147176534,0.176997041308188
2,-0.10982655454427,0.429638650733978,1.55677985631385
2,0.91720243729651,-0.606101566459984,-1.57681386225594
2,-0.492896682117134,0.345868229866028,1.05169733011713
2,0.4319565044716,-0.836587936151773,-1.66391789294036
2,0.431444635149091,0.887563805561513,0.315803695801345
2,-0.345227302517742,-0.787908859085292,-0.472354936574222
2,0.511814965866506,-0.504470761399716,-1.35581851717819
2,0.77881202287972,-0.936625199858099,-1.42859278637197
2,-0.15575409354642,-0.71931270044297,-0.734618905006257
2,0.302906243596226,-0.141282314434648,0.317454840102428
2,0.33115858444944,0.844910151790828,0.394429755178774
2,-0.484645161777735,-0.186774469912052,0.0842742895380712
2,0.423441946972162,0.0890118586830795,0.65527225093621
2,-0.468132428824902,0.0231819907203317,0.342482832289929
2,-0.603835294488817,0.348962080199271,0.839438923074415
2,0.873688931576908,0.160659294109792,-0.241262871957296
2,0.305835691746324,0.622366533614695,0.802063876271173
2,-0.6121108205989,0.470929387025535,1.06653696025814
2,0.540471136104316,-0.415250231511891,-1.0881660699742
2,0.113674239255488,-0.136094147339463,0.450321238730523
2,0.336120444349945,0.336256364360452,0.965531728620259
2,-0.786731084808707,-0.0330179654993117,0.1009586260521
2,0.353001056239009,-0.639179638586938,-1.51302865733246
2,-0.915727318730205,0.738132165744901,0.75156723613244
2,-0.348824799526483,0.0153610445559025,0.470223332600643
2,-0.584980560000986,-0.466037191916257,0.0443492454082576
2,-0.28642250970006,0.471753526013345,1.60237941154606
2,-0.0986953512765467,0.868152846116573,0.95924465624709
2,-0.307712958194315,-0.397365911863744,-0.0319158491452455
2,0.427295175381005,-0.038397534750402,0.412076205265378
2,0.0186689896509051,-0.14144918275997,0.428791471140314
2,-0.64855371369049,-0.0899869767017663,0.0778193347411028
2,-0.303126095794141,0.865032323170453,1.2411247743159
2,-0.453962972853333,0.430409308057278,1.31762257226146
2,0.370461653918028,-0.350682867690921,-0.567662681665886
2,-0.977655854076147,0.680079153738916,0.599620145729529
2,0.551966205239296,0.153306886088103,0.408463680370525
2,-0.979903683066368,0.81480315933004,0.759439036816826
2,0.13558930484578,-0.256588418968022,0.0584902391941837
2,0.339977336581796,0.81360650062561,0.44571788210941
2,0.920746829826385,-0.814435445703566,-1.57365575753495
2,-0.525326262693852,-0.649885603226721,-0.0418374983669354
2,-0.80329820420593,0.285822682548314,0.375946108872344
2,-0.323688687290996,0.5869987080805,1.68470673980829
2,0.823055556509644,-0.900085981935263,-1.51125627738445
2,-0.979927769862115,0.943556239362806,0.886444383493778
2,0.762786526698619,0.0942956600338221,-0.164118899597756
2,0.94160486292094,-0.591877705417573,-1.52357228398704
2,-0.793631234206259,0.261951833032072,0.356024160934991
2,0.110684545245022,0.0783504899591208,0.979021936680564
2,-0.882940708193928,-0.74089864641428,0.358276202962947
2,0.220937813166529,0.193174068350345,1.09274657000896
2,-0.922755691688508,0.249853879213333,0.205104394464638
2,0.293046168982983,0.489755087532103,0.975762796026925
2,0.697638635057956,-0.52487119147554,-1.57244914262343
2,-0.273410798981786,0.223353420384228,1.06592732822347
3,-0.573272144887596,-0.82912604464218,-0.104975968370277
3,0.938714070245624,0.654608908109367,0.506176519688058
3,0.455541421659291,0.489152427762747,0.599688232263589
3,-0.312072945293039,-0.807154637761414,-0.472124331460272
